step,pos,ratio_mean,ratio_last4,ratio_last,conf
9,66,0.82421875,0.84375,0.8203125,0.07861328125
9,67,0.8359375,0.859375,0.828125,-inf
9,68,0.83203125,0.8671875,0.8359375,-inf
9,69,0.84765625,0.8671875,0.8359375,-inf
9,70,0.86328125,0.8828125,0.84765625,-inf
9,71,0.84765625,0.8828125,0.84765625,-inf
9,72,0.85546875,0.88671875,0.8515625,-inf
9,73,0.8828125,0.890625,0.85546875,-inf
9,74,0.85546875,0.89453125,0.859375,-inf
9,75,0.87890625,0.8984375,0.86328125,-inf
9,76,0.87109375,0.8984375,0.8671875,-inf
9,77,0.875,0.8984375,0.875,-inf
9,78,0.859375,0.90234375,0.875,-inf
9,79,0.875,0.90234375,0.87109375,-inf
9,80,0.8828125,0.90234375,0.87109375,-inf
